Item;Loc;Item;Issue_Manuf;Issue_CMG;Local code;Item descr;DRPCovDur;MinDRPQty;IncDRPQty;ProdMinQty; ProdIncQty; ProdMaxQty;SSCov;Projection Columns;21.03.22 12;01.04.22 13;01.05.22 17;01.06.22 22;01.07.22 26;01.08.22 31;01.09.22 35;01.10.22 39;01.11.22 44;01.12.22 48;01.01.22 52;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;2,222;2,020;2,222;2,222;2,222;2,222;2,222;2,020;2,424;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;2,209;2,222;2,222;2,222;2,222;2,222;2,222;2,020;2,424;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;2,209;2,222;2,222;2,222;2,222;2,222;2,222;2,020;2,424;2,424;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;1;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;2,208;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;2,222;2,020;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;202;2,222;2,222;2,222;2,222;2,020;2,424;2,424;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;202;2,222;2,222;2,222;2,222;2,020;2,424;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-13;189;189;189;189;189;189;189;189;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-13;189;189;189;189;189;189;189;189;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-13;189;189;189;189;189;189;189;189;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-13;189;189;189;189;189;189;189;189;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;12D2H25M;14D23H59M;17D7H46M;15D23H59M;19D4H49M;17D23H59M;20D21H19M;19D23H59M;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;12D2H25M;14D23H59M;17D7H46M;15D23H59M;19D4H49M;17D23H59M;20D21H19M;19D23H59M;
F1231201;627MF;F1231201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 12MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;13,608;0;7,560;0;7,560;0;6,804;0;7,056;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;13,608;0;7,560;0;7,560;0;6,804;0;7,056;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;15,184;3,030;3,030;0;7,676;0;6,666;0;7,070;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;15,184;3,030;3,030;0;7,676;0;6,666;7,070;0;6,262;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;7,307;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;7,877;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;3,030;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;3,030;0;7,676;0;6,666;7,070;0;6,262;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;3,030;0;7,676;0;6,666;0;7,070;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;1,576;4,606;76;76;192;192;54;7,124;68;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;1,576;4,606;76;76;192;192;54;7,124;68;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;1,576;4,606;76;76;192;192;54;54;68;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;1,576;4,606;76;76;192;192;54;54;68;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;33D23H59M;2D23H59M;35D2H27M;4D2H27M;33D8H43M;3D8H43M;31D23H59M;64D15H52M;33D15H52M;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;33D23H59M;2D23H59M;35D2H27M;4D2H27M;33D8H43M;3D8H43M;31D23H59M;1D23H59M;33D15H52M;
F1251201;627MF;F1251201;"&nbsp;";"&nbsp;"; ;SAIZEN LIQUID 20MG (1) - BRA;1D;202;202;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;5,236;1,836;5,236;2,856;2,686;2,924;1,122;1,802;1,734;3,944;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;5,236;1,836;5,236;2,856;2,686;2,924;1,122;1,802;1,734;3,944;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;3,543;2,754;4,624;1,394;5,542;2,924;1,122;1,802;1,734;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;3,543;2,754;6,018;2,856;2,686;2,924;1,122;1,802;1,734;5,236;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;3,543;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;2,754;4,624;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;1,394;2,856;2,686;2,924;1,122;1,802;1,734;5,236;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;4,250;2,686;2,924;1,122;1,802;1,734;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-1,693;-775;7;7;7;7;7;7;7;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-1,693;-775;7;7;7;7;7;7;7;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-1,693;-775;-1,387;7;7;7;7;7;7;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-1,693;-775;-1,387;7;7;7;7;7;7;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;2,856;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;26D23H52M;24D2H43M;21D5H34M;19D15H45M;17D8H24M;15D12H59M;12D15H43M;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;;24D2H43M;21D5H34M;19D15H45M;17D8H24M;15D12H59M;12D15H43M;
F1991207;627MF;F1991207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 300IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;204;170;238;306;680;238;204;0;578;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;204;170;238;306;680;238;204;0;578;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;339;340;0;272;272;408;238;204;204;374;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;339;340;272;0;680;238;204;204;374;102;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;339;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;340;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;272;0;680;238;204;204;374;102;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;272;272;408;442;0;578;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;135;305;339;33;33;33;33;237;33;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;135;305;339;33;33;33;33;237;33;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;135;305;67;33;-375;-205;33;33;33;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;135;305;67;33;-375;-205;33;33;33;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;204;0;374;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;3D9H;30D23H59M;31D16H36M;16H36M;29D15H7M;27D23H59M;30D21H;27D23H59M;30D15H13M;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;3D9H;30D23H59M;23H59M;16H36M;;;30D21H;21H;30D15H13M;
F19B1207;627MF;F19B1207;"&nbsp;";"&nbsp;"; ;GONAL-F PEN2.0 - 900IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;1D;
